priceaed,bedrooms,bathrooms,sizesqft,pricepersqft,community,propertytype,furnishing,constructionstatus,listingdate,latitude,longitude,priceband
11108014.0,4.0,5.0,628.0,17687.920382165605,Dubai Maritime City,Apartment,Unfurnished,Ready,2024-04-22,25.262152,55.26537,10M+
2100000.0,1.0,2.0,628.0,3343.9490445859874,Dubai Maritime City,Apartment,Unfurnished,Ready,2024-02-29,25.262152,55.26537,2–3M
1200000.0,0.0,1.0,1.0,1200000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-04-24,25.262152,55.26537,1–2M
2680000.0,2.0,2.0,580.0,4620.689655172414,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-02-03,25.254858,55.27566,2–3M
2450000.0,2.0,3.0,1.0,2450000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-02-07,25.254858,55.27566,2–3M
4139888.0,3.0,3.0,1.0,4139888.0,Dubai Maritime City,Apartment,Furnished,Off-Plan,2024-04-15,25.262152,55.26537,3–5M
1825000.0,1.0,2.0,628.0,2906.0509554140126,Dubai Maritime City,Apartment,Unfurnished,Ready,2023-09-04,25.262152,55.26537,1–2M
1690000.0,1.0,2.0,1.0,1690000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-04-23,25.254858,55.27566,1–2M
2070000.0,1.0,2.0,1.0,2070000.0,Dubai Maritime City,Apartment,Furnished,Off-Plan,2023-12-18,25.262152,55.26537,2–3M
1200000.0,0.0,1.0,1.0,1200000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-03-06,25.262152,55.26537,1–2M
2390000.0,2.0,2.0,580.0,4120.689655172414,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-02-27,25.262152,55.26537,2–3M
1700000.0,1.0,2.0,1.0,1700000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-03-08,25.262152,55.26537,1–2M
1449000.0,1.0,2.0,1.0,1449000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-02-14,25.254858,55.27566,1–2M
1535000.0,1.0,2.0,1.0,1535000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-03-28,25.254858,55.27566,1–2M
1625000.0,1.0,2.0,580.0,2801.7241379310344,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-04-08,25.254858,55.27566,1–2M
3070000.0,2.0,2.0,759.0,4044.7957839262185,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-02-27,25.254858,55.27566,3–5M
1050000.0,0.0,1.0,628.0,1671.9745222929937,Dubai Maritime City,Apartment,Furnished,Ready,2024-02-19,25.262152,55.26537,1–2M
1500000.0,0.0,1.0,1.0,1500000.0,Dubai Maritime City,Apartment,Furnished,Off-Plan,2024-04-03,25.262152,55.26537,1–2M
1650000.0,1.0,1.0,580.0,2844.8275862068967,Dubai Maritime City,Apartment,Furnished,Off-Plan,2024-04-03,25.254858,55.27566,1–2M
1050000.0,0.0,1.0,628.0,1671.9745222929937,Dubai Maritime City,Apartment,Unfurnished,Ready,2023-11-27,25.254858,55.27566,1–2M
2900000.0,2.0,4.0,628.0,4617.834394904458,Dubai Maritime City,Apartment,Unfurnished,Ready,2024-02-29,25.262152,55.26537,2–3M
1600000.0,0.0,1.0,1.0,1600000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-03-23,25.254858,55.27566,1–2M
1630000.0,1.0,1.0,580.0,2810.344827586207,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-04-16,25.254858,55.27566,1–2M
2250000.0,1.0,1.0,628.0,3582.8025477707006,Dubai Maritime City,Apartment,Unfurnished,Ready,2024-03-19,25.262152,55.26537,2–3M
1765000.0,1.0,1.0,580.0,3043.103448275862,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-03-19,25.254858,55.27566,1–2M
1850000.0,1.0,1.0,580.0,3189.655172413793,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-04-11,25.254858,55.27566,1–2M
1250000.0,0.0,1.0,1.0,1250000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-03-11,25.254858,55.27566,1–2M
4096449.0,3.0,3.0,628.0,6523.00796178344,Dubai Maritime City,Apartment,Unfurnished,Ready,2023-10-31,25.262152,55.26537,3–5M
4200000.0,3.0,5.0,628.0,6687.898089171975,Dubai Maritime City,Apartment,Unfurnished,Ready,2024-03-05,25.254858,55.27566,3–5M
1750000.0,1.0,2.0,1.0,1750000.0,Dubai Maritime City,Apartment,Furnished,Off-Plan,2024-01-23,25.254858,55.27566,1–2M
1500000.0,1.0,2.0,1.0,1500000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-04-04,25.254858,55.27566,1–2M
9250000.0,3.0,3.0,628.0,14729.299363057326,Dubai Maritime City,Apartment,Furnished,Ready,2024-04-23,25.262152,55.26537,5–10M
1560000.0,1.0,2.0,1.0,1560000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-03-06,25.262152,55.26537,1–2M
1750000.0,1.0,2.0,1.0,1750000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2023-11-30,25.254858,55.27566,1–2M
1800000.0,1.0,1.0,580.0,3103.448275862069,Dubai Maritime City,Apartment,Furnished,Off-Plan,2024-04-02,25.254858,55.27566,1–2M
1799999.0,1.0,1.0,580.0,3103.446551724138,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-03-21,25.254858,55.27566,1–2M
1790000.0,1.0,1.0,580.0,3086.206896551724,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-04-04,25.254858,55.27566,1–2M
1999000.0,1.0,2.0,1.0,1999000.0,Dubai Maritime City,Apartment,Furnished,Off-Plan,2024-04-20,25.262152,55.26537,1–2M
1700000.0,0.0,1.0,1.0,1700000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-01-18,25.262152,55.26537,1–2M
3000000.0,2.0,2.0,1.0,3000000.0,Dubai Maritime City,Apartment,Furnished,Off-Plan,2024-02-10,25.262152,55.26537,2–3M
1830000.0,1.0,2.0,1.0,1830000.0,Dubai Maritime City,Apartment,Unfurnished,Off-Plan,2024-02-28,25.262152,55.26537,1–2M
2700000.0,1.0,2.0,628.0,4299.363057324841,Dubai Maritime City,Apartment,Unfurnished,Ready,2024-04-14,25.262152,55.26537,2–3M
3200000.0,2.0,3.0,628.0,5095.541401273886,Dubai Maritime City,Apartment,Furnished,Ready,2024-04-15,25.254858,55.27566,3–5M
13999000.0,4.0,5.0,1.0,13999000.0,Dubai Maritime City,Penthouse,Unfurnished,Off-Plan,2024-04-22,25.262152,55.26537,10M+
4900000.0,2.0,3.0,1.0,4900000.0,Dubai Media City,Apartment,Furnished,Ready,2024-03-07,25.093525,55.151573,3–5M
6700000.0,3.0,4.0,1.0,6700000.0,Dubai Media City,Apartment,Furnished,Ready,2024-03-07,25.093525,55.151573,5–10M
3299997.0,2.0,4.0,1.0,3299997.0,Dubai Media City,Apartment,Furnished,Ready,2024-02-21,25.093525,55.151573,3–5M
4400000.0,2.0,3.0,1.0,4400000.0,Dubai Media City,Apartment,Unfurnished,Ready,2024-03-06,25.093525,55.151573,3–5M
5699000.0,3.0,4.0,1.0,5699000.0,Dubai Media City,Apartment,Furnished,Ready,2023-11-01,25.093525,55.151573,5–10M
3300000.0,2.0,3.0,1.0,3300000.0,Dubai Media City,Apartment,Furnished,Ready,2024-01-24,25.093525,55.151573,3–5M
4200000.0,2.0,3.0,1.0,4200000.0,Dubai Media City,Apartment,Unfurnished,Ready,2023-09-08,25.093525,55.151573,3–5M
4045000.0,2.0,3.0,1.0,4045000.0,Dubai Media City,Apartment,Furnished,Ready,2024-03-28,25.093525,55.151573,3–5M
3400000.0,2.0,3.0,1.0,3400000.0,Dubai Media City,Apartment,Furnished,Ready,2024-02-10,25.093525,55.151573,3–5M
5950000.0,3.0,5.0,1.0,5950000.0,Dubai Media City,Apartment,Furnished,Ready,2023-12-22,25.093525,55.151573,5–10M
4350000.0,2.0,3.0,1.0,4350000.0,Dubai Media City,Apartment,Furnished,Ready,2024-04-11,25.093525,55.151573,3–5M
7500000.0,3.0,4.0,1.0,7500000.0,Dubai Media City,Apartment,Furnished,Ready,2024-03-01,25.093525,55.151573,5–10M
4350000.0,2.0,3.0,1.0,4350000.0,Dubai Media City,Apartment,Furnished,Ready,2024-03-20,25.093525,55.151573,3–5M
2845000.0,1.0,2.0,1.0,2845000.0,Dubai Media City,Apartment,Unfurnished,Ready,2023-11-10,25.093525,55.151573,2–3M
4060000.0,2.0,3.0,1.0,4060000.0,Dubai Media City,Apartment,Furnished,Ready,2024-03-28,25.093525,55.151573,3–5M
6200000.0,3.0,3.0,1.0,6200000.0,Dubai Media City,Apartment,Furnished,Ready,2024-02-10,25.093525,55.151573,5–10M
2849999.0,1.0,2.0,1.0,2849999.0,Dubai Media City,Apartment,Furnished,Ready,2024-04-04,25.093525,55.151573,2–3M
4250000.0,2.0,2.0,1.0,4250000.0,Dubai Media City,Apartment,Furnished,Ready,2024-04-17,25.093525,55.151573,3–5M
1300000.0,2.0,2.0,425.0,3058.823529411765,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-02,25.03078,55.188225,1–2M
700000.0,1.0,2.0,297.0,2356.902356902357,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-06,25.03078,55.188225,<1M
800000.0,1.0,2.0,297.0,2693.6026936026938,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-03-22,25.03078,55.188225,<1M
350000.0,0.0,1.0,223.0,1569.506726457399,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-12-07,25.03078,55.188225,<1M
599999.0,1.0,1.0,304.0,1973.6809210526317,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2023-12-23,25.03078,55.188225,<1M
650000.0,0.0,1.0,141.0,4609.929078014185,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-04-22,25.03078,55.188225,<1M
425000.0,0.0,1.0,273.0,1556.7765567765568,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-26,25.03078,55.188225,<1M
315000.0,0.0,1.0,233.0,1351.931330472103,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-19,25.03078,55.188225,<1M
1100000.0,1.0,2.0,415.0,2650.602409638554,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-27,25.03078,55.188225,1–2M
700000.0,1.0,2.0,284.0,2464.788732394366,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-18,25.03078,55.188225,<1M
530000.0,0.0,1.0,204.0,2598.0392156862745,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-04,25.03078,55.188225,<1M
700000.0,1.0,2.0,113.0,6194.690265486725,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-10,25.03078,55.188225,<1M
380000.0,0.0,1.0,223.0,1704.0358744394618,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-09-07,25.03078,55.188225,<1M
375000.0,0.0,1.0,226.0,1659.2920353982302,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-27,25.03078,55.188225,<1M
680000.0,1.0,2.0,58.0,11724.137931034482,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-19,25.03078,55.188225,<1M
875000.0,1.0,2.0,111.0,7882.882882882883,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-13,25.03078,55.188225,<1M
700000.0,2.0,3.0,157.0,4458.598726114649,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-01,25.03078,55.188225,<1M
710000.0,1.0,2.0,297.0,2390.5723905723908,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-28,25.03078,55.188225,<1M
360000.0,0.0,1.0,223.0,1614.3497757847533,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-05,25.03078,55.188225,<1M
850000.0,2.0,3.0,235.0,3617.021276595745,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2022-11-08,25.03078,55.188225,<1M
600000.0,1.0,2.0,226.0,2654.8672566371683,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-18,25.03078,55.188225,<1M
999000.0,2.0,3.0,235.0,4251.063829787234,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-11-23,25.03078,55.188225,<1M
690000.0,1.0,2.0,113.0,6106.194690265486,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-20,25.03078,55.188225,<1M
330000.0,0.0,1.0,223.0,1479.8206278026905,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-25,25.03078,55.188225,<1M
350000.0,0.0,1.0,223.0,1569.506726457399,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-23,25.03078,55.188225,<1M
900000.0,1.0,2.0,111.0,8108.108108108108,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-08,25.03078,55.188225,<1M
350000.0,0.0,1.0,223.0,1569.506726457399,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-24,25.03078,55.188225,<1M
900000.0,1.0,2.0,288.0,3125.0,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-27,25.03078,55.188225,<1M
620000.0,1.0,2.0,236.0,2627.1186440677966,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-07,25.03078,55.188225,<1M
520000.0,1.0,2.0,233.0,2231.7596566523607,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-13,25.03078,55.188225,<1M
600000.0,1.0,1.0,304.0,1973.6842105263158,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-02-23,25.03078,55.188225,<1M
325000.0,0.0,1.0,223.0,1457.3991031390135,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-19,25.03078,55.188225,<1M
500000.0,1.0,2.0,157.0,3184.7133757961783,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-12,25.03078,55.188225,<1M
899999.0,2.0,3.0,304.0,2960.5230263157896,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-04-20,25.03078,55.188225,<1M
700000.0,2.0,2.0,157.0,4458.598726114649,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-09,25.03078,55.188225,<1M
950000.0,2.0,2.0,157.0,6050.955414012738,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-03,25.03078,55.188225,<1M
640000.0,1.0,2.0,304.0,2105.2631578947367,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-11-20,25.03078,55.188225,<1M
1061000.0,1.0,2.0,141.0,7524.822695035461,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-03-29,25.03078,55.188225,1–2M
800000.0,1.0,1.0,284.0,2816.9014084507044,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-03-25,25.03078,55.188225,<1M
1050000.0,3.0,4.0,157.0,6687.898089171975,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-06,25.03078,55.188225,1–2M
800000.0,1.0,2.0,284.0,2816.9014084507044,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-02-19,25.03078,55.188225,<1M
970000.0,2.0,2.0,113.0,8584.070796460177,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-01,25.03078,55.188225,<1M
674800.0,1.0,2.0,304.0,2219.7368421052633,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-23,25.03078,55.188225,<1M
850000.0,1.0,1.0,58.0,14655.172413793103,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-04-03,25.03078,55.188225,<1M
940000.0,1.0,2.0,288.0,3263.8888888888887,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-10-28,25.03078,55.188225,<1M
650000.0,0.0,1.0,141.0,4609.929078014185,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-05,25.03078,55.188225,<1M
370000.0,0.0,1.0,235.0,1574.468085106383,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-07-17,25.03078,55.188225,<1M
325000.0,0.0,1.0,233.0,1394.8497854077252,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-06,25.03078,55.188225,<1M
985000.0,1.0,2.0,163.0,6042.944785276074,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-31,25.03078,55.188225,<1M
950000.0,2.0,3.0,157.0,6050.955414012738,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-22,25.03078,55.188225,<1M
450000.0,1.0,2.0,98.0,4591.836734693878,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-02,25.03078,55.188225,<1M
670000.0,1.0,2.0,200.0,3350.0,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2023-07-29,25.03078,55.188225,<1M
990000.0,1.0,2.0,288.0,3437.5,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-31,25.03078,55.188225,<1M
1565000.0,2.0,3.0,141.0,11099.290780141844,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-05,25.03078,55.188225,1–2M
520000.0,0.0,1.0,111.0,4684.684684684685,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-16,25.03078,55.188225,<1M
600000.0,1.0,1.0,304.0,1973.6842105263158,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-10-30,25.03078,55.188225,<1M
1020000.0,2.0,2.0,113.0,9026.548672566372,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-27,25.03078,55.188225,1–2M
800000.0,1.0,2.0,288.0,2777.777777777778,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-11-23,25.03078,55.188225,<1M
1300000.0,2.0,3.0,425.0,3058.823529411765,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-04,25.03078,55.188225,1–2M
500000.0,1.0,1.0,67.0,7462.686567164179,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-15,25.03078,55.188225,<1M
640000.0,1.0,1.0,223.0,2869.9551569506725,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-03-02,25.03078,55.188225,<1M
1550000.0,2.0,2.0,415.0,3734.9397590361446,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-23,25.03078,55.188225,1–2M
699999.0,1.0,2.0,59.0,11864.389830508475,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-15,25.03078,55.188225,<1M
1300000.0,2.0,3.0,425.0,3058.823529411765,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2023-12-29,25.03078,55.188225,1–2M
600000.0,1.0,2.0,110.0,5454.545454545455,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-16,25.03078,55.188225,<1M
850000.0,2.0,3.0,204.0,4166.666666666667,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-23,25.03078,55.188225,<1M
500000.0,0.0,1.0,203.0,2463.054187192118,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-11,25.03078,55.188225,<1M
390000.0,0.0,1.0,204.0,1911.764705882353,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-12-20,25.03078,55.188225,<1M
610000.0,1.0,2.0,226.0,2699.1150442477874,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-03-25,25.03078,55.188225,<1M
325000.0,0.0,1.0,223.0,1457.3991031390135,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-25,25.03078,55.188225,<1M
500000.0,1.0,1.0,67.0,7462.686567164179,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-29,25.03078,55.188225,<1M
380000.0,0.0,1.0,204.0,1862.7450980392157,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2023-09-05,25.03078,55.188225,<1M
550000.0,0.0,1.0,273.0,2014.6520146520147,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-01-26,25.03078,55.188225,<1M
750000.0,1.0,1.0,284.0,2640.845070422535,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-02,25.03078,55.188225,<1M
400000.0,0.0,1.0,273.0,1465.2014652014652,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-12-05,25.03078,55.188225,<1M
800000.0,1.0,2.0,284.0,2816.9014084507044,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-05,25.03078,55.188225,<1M
899999.0,2.0,3.0,304.0,2960.5230263157896,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2023-11-14,25.03078,55.188225,<1M
540000.0,1.0,2.0,223.0,2421.52466367713,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-10-09,25.03078,55.188225,<1M
700000.0,2.0,3.0,187.0,3743.3155080213905,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-31,25.03078,55.188225,<1M
674000.0,1.0,2.0,304.0,2217.1052631578946,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-04-24,25.03078,55.188225,<1M
880000.0,1.0,2.0,170.0,5176.470588235294,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-14,25.03078,55.188225,<1M
530000.0,1.0,2.0,223.0,2376.681614349776,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-08,25.03078,55.188225,<1M
680000.0,1.0,2.0,113.0,6017.699115044248,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-10-30,25.03078,55.188225,<1M
500000.0,1.0,2.0,223.0,2242.152466367713,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-06-02,25.03078,55.188225,<1M
986000.0,1.0,2.0,141.0,6992.90780141844,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-03-29,25.03078,55.188225,<1M
996000.0,1.0,2.0,141.0,7063.829787234043,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-05,25.03078,55.188225,<1M
739000.0,1.0,2.0,284.0,2602.112676056338,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-13,25.03078,55.188225,<1M
1550000.0,2.0,3.0,415.0,3734.9397590361446,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-29,25.03078,55.188225,1–2M
315000.0,0.0,1.0,233.0,1351.931330472103,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-13,25.03078,55.188225,<1M
490000.0,0.0,1.0,200.0,2450.0,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-10,25.03078,55.188225,<1M
1150000.0,2.0,2.0,111.0,10360.36036036036,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-08,25.03078,55.188225,1–2M
368000.0,0.0,1.0,200.0,1840.0,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-16,25.03078,55.188225,<1M
730000.0,1.0,2.0,284.0,2570.4225352112676,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-19,25.03078,55.188225,<1M
1250000.0,2.0,2.0,162.0,7716.049382716049,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-06,25.03078,55.188225,1–2M
780000.0,2.0,2.0,235.0,3319.148936170213,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-13,25.03078,55.188225,<1M
875000.0,1.0,2.0,163.0,5368.098159509203,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-22,25.03078,55.188225,<1M
860000.0,2.0,3.0,236.0,3644.0677966101694,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-20,25.03078,55.188225,<1M
840000.0,1.0,2.0,163.0,5153.374233128834,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-10-25,25.03078,55.188225,<1M
370000.0,0.0,1.0,204.0,1813.7254901960785,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-01,25.03078,55.188225,<1M
920000.0,1.0,2.0,166.0,5542.168674698795,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-11-06,25.03078,55.188225,<1M
1099000.0,1.0,2.0,415.0,2648.1927710843374,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-15,25.03078,55.188225,1–2M
400000.0,0.0,1.0,203.0,1970.4433497536945,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-03-06,25.03078,55.188225,<1M
1300000.0,3.0,4.0,187.0,6951.871657754011,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-04,25.03078,55.188225,1–2M
1100000.0,3.0,4.0,110.0,10000.0,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2023-10-17,25.03078,55.188225,1–2M
369500.0,0.0,1.0,203.0,1820.1970443349753,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-16,25.03078,55.188225,<1M
1564995.0,2.0,2.0,141.0,11099.255319148937,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-01-17,25.03078,55.188225,1–2M
850000.0,1.0,2.0,288.0,2951.3888888888887,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-24,25.03078,55.188225,<1M
450000.0,0.0,1.0,223.0,2017.9372197309417,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-03-30,25.03078,55.188225,<1M
545000.0,0.0,1.0,113.0,4823.008849557522,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-25,25.03078,55.188225,<1M
385000.0,0.0,1.0,200.0,1925.0,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-09,25.03078,55.188225,<1M
1019999.0,2.0,3.0,162.0,6296.29012345679,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-15,25.03078,55.188225,1–2M
400000.0,0.0,1.0,200.0,2000.0,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-02-22,25.03078,55.188225,<1M
1012700.0,1.0,2.0,141.0,7182.269503546099,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-05,25.03078,55.188225,1–2M
485000.0,1.0,2.0,223.0,2174.8878923766815,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-24,25.03078,55.188225,<1M
550000.0,0.0,1.0,273.0,2014.6520146520147,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2024-01-02,25.03078,55.188225,<1M
900000.0,2.0,3.0,235.0,3829.7872340425533,Dubai Production City (IMPZ),Apartment,Furnished,Ready,2023-12-16,25.03078,55.188225,<1M
670000.0,1.0,1.0,200.0,3350.0,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-30,25.03078,55.188225,<1M
520000.0,0.0,1.0,297.0,1750.8417508417508,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-07,25.03078,55.188225,<1M
1150000.0,2.0,2.0,425.0,2705.8823529411766,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-24,25.03078,55.188225,1–2M
1360000.0,2.0,2.0,314.0,4331.210191082802,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-01-16,25.03078,55.188225,1–2M
600000.0,1.0,1.0,233.0,2575.107296137339,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-27,25.03078,55.188225,<1M
500000.0,1.0,1.0,98.0,5102.040816326531,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-04-05,25.03078,55.188225,<1M
620000.0,1.0,1.0,98.0,6326.530612244898,Dubai Production City (IMPZ),Apartment,Unfurnished,Ready,2024-03-26,25.03078,55.188225,<1M
